file_name,entropy_bucket,depth,spatial_entropy,visual_entropy,spatial_espinometry,visual_espinometry,stopped_ratio,survival_rate,belief_state_entropy,decision_difficulty,pursue_rate,visited_cells
../poster/plan/03/500/04_03.json,03,500,0.782171,0.94619,0.476407,0.931709,0.891843,0.53,0.0912629,0.521789,0.840693,26.37
../poster/plan/03/400/02_03.json,03,400,0.686693,0.946468,0.4336,0.942026,0.859089,0.45,0.082693,0.421995,0.83803,29.57
../poster/plan/03/500/19_03.json,03,500,0.68607,0.947258,0.406446,0.943145,0.894309,0.52,0.11741,0.403526,0.786734,28.48
../poster/plan/03/500/01_03.json,03,500,0.688856,0.949648,0.448661,0.934726,0.882796,0.45,0.0802319,0.379501,0.844653,28.01
../poster/plan/03/500/03_03.json,03,500,0.67173,0.954341,0.371583,0.940788,0.872662,0.26,0.0920864,0.350446,0.827255,24.79
../poster/plan/03/400/01_03.json,03,400,0.688856,0.949648,0.448661,0.934726,0.883648,0.49,0.0744463,0.376506,0.850847,28.07
../poster/plan/03/500/17_03.json,03,500,0.698869,0.942253,0.458758,0.934045,0.91303,0.68,0.0636853,0.450761,0.881954,29.69
../poster/plan/04/40/09_04.json,04,40,0.770945,0.94076,0.486284,0.918422,0.89753,0.839999,0.0837703,0.460888,0.754319,30.85
../poster/plan/03/500/02_03.json,03,500,0.686693,0.946468,0.4336,0.942026,0.878741,0.53,0.0950204,0.403584,0.820387,30.06
../poster/plan/03/500/00_03.json,03,500,0.688856,0.949648,0.448661,0.934726,0.882796,0.45,0.0802319,0.379636,0.844653,28.01
../poster/plan/04/40/06_04.json,04,40,0.782476,0.944461,0.459224,0.910395,0.80112,0.879999,0.109,0.383355,0.685709,28.12
../poster/plan/04/40/12_04.json,04,40,0.785217,0.934462,0.508243,0.899158,0.875463,0.849999,0.103598,0.547839,0.698398,31.03
../poster/plan/03/300/07_03.json,03,300,0.769886,0.934935,0.461258,0.934872,0.7817,0.27,0.0573829,0.440864,0.869276,43.45
../poster/plan/04/40/18_04.json,04,40,0.777456,0.934893,0.478378,0.931918,0.856351,0.79,0.10812,0.423735,0.693069,31.58
../poster/plan/04/40/17_04.json,04,40,0.785855,0.945086,0.534653,0.926634,0.89261,0.52,0.0575699,0.399735,0.833586,31.63
../poster/plan/03/400/04_03.json,03,400,0.782171,0.94619,0.476407,0.931709,0.894509,0.49,0.100583,0.523293,0.817765,26.56
../poster/plan/03/400/18_03.json,03,400,0.770398,0.937372,0.486919,0.961542,0.856574,0.33,0.0712221,0.389623,0.868088,33.61
../poster/plan/01/500/00_01.json,01,500,0.517333,0.810408,0.325452,0.803011,0.881943,0,0.00142687,0.00637438,0.995516,94.26
../poster/plan/04/40/19_04.json,04,40,0.776235,0.935195,0.461,0.916728,0.911574,0.7,0.107594,0.381954,0.702705,31.9
